Date,,,VXX,TQQQ,VXX,TQQQ,Capital,,,VXX,0.94,0.3,уменьшена эффективность на 1.5
6/20/2014,-1.17%,-0.78%,74755.1019,50506.5137,-0.78%,0.00%,6790994,,,,,,
6/23/2014,0.00%,0.00%,74754.5192,50562.25161,0.00%,0.11%,6794715,,,,,,
6/24/2014,-0.13%,-0.09%,74690.79348,50470.23982,-0.09%,-0.18%,6785636,,,,,,
6/25/2014,0.00%,0.00%,74690.23044,50980.28598,0.00%,1.01%,6819898,,,,,,
6/26/2014,4.34%,2.89%,76851.01591,51225.77484,2.89%,0.48%,6934968,,,,,,
6/27/2014,0.00%,0.00%,76850.41707,51224.64998,0.00%,0.00%,6934865,,,,,,
6/30/2014,2.07%,1.38%,77913.06593,51689.08262,1.38%,0.91%,7014248,,,,,,
7/1/2014,1.70%,1.13%,78795.4924,53154.40251,1.13%,2.83%,7153392,,,,,,
7/2/2014,1.74%,1.16%,79707.41752,53772.48203,1.16%,1.16%,7236376,,,,,,
7/3/2014,2.25%,1.50%,80904.99623,54715.3152,1.50%,1.75%,7354178,,,,,,
7/7/2014,-1.84%,-1.23%,79910.16746,54468.69449,-1.23%,-0.45%,7292390,,,,,,
7/8/2014,-0.96%,-0.64%,79396.83077,52617.81823,-0.64%,-3.40%,7145067,,,,,,
7/9/2014,0.00%,0.00%,79396.17627,52616.69338,0.00%,0.00%,7144962,,,,,,
7/10/2014,-4.82%,-3.21%,76844.18181,51840.86481,-3.21%,-1.47%,6977457,,,,,,
7/11/2014,-0.77%,-0.51%,76450.96659,53187.78941,-0.51%,2.60%,7050249,,,,,,
7/14/2014,0.00%,0.00%,76450.33272,54306.27559,0.00%,2.10%,7124350,,,,,,
7/15/2014,0.78%,0.52%,76847.16311,53774.79,0.52%,-0.98%,7107977,,,,,,
7/16/2014,-0.79%,-0.52%,76444.53252,53773.66515,-0.52%,0.00%,7089282,,,,,,
7/17/2014,-0.76%,-0.50%,76059.70453,51637.25726,-0.50%,-3.97%,6930611,,,,,,
7/18/2014,0.00%,0.00%,76059.70453,51636.13241,0.00%,0.00%,6930536,,,,,,
7/21/2014,0.00%,0.00%,76059.70453,51939.04381,0.00%,0.59%,6950864,,,,,,
7/22/2014,-1.21%,-0.81%,75443.75853,52918.78569,-0.81%,1.89%,6988277,,,,,,
7/23/2014,-1.19%,-0.79%,74847.24282,53905.09476,-0.79%,1.86%,7025774,,,,,,
7/24/2014,-1.19%,-0.79%,74255.5058,54026.58768,-0.79%,0.23%,7005919,,,,,,
7/25/2014,-1.11%,-0.74%,73705.65091,53151.92076,-0.74%,-1.62%,6923269,,,,,,
7/28/2014,-1.10%,-0.73%,73164.18764,53006.26856,-0.73%,-0.27%,6888352,,,,,,
7/29/2014,-1.16%,-0.77%,72598.34781,53005.14371,-0.77%,0.00%,6861643,,,,,,
7/30/2014,-1.11%,-0.74%,72060.23298,53233.21844,-0.74%,0.43%,6850975,,,,,,
7/31/2014,0.00%,0.00%,72060.23298,52912.09507,0.00%,-0.60%,6830311,,,,,,
8/1/2014,0.00%,0.00%,72060.23298,52592.89118,0.00%,-0.60%,6809709,,,,,,
8/4/2014,0.00%,0.00%,72060.23298,52591.76633,0.00%,0.00%,6809636,,,,,,
8/5/2014,0.00%,0.00%,72060.23298,51441.30586,0.00%,-2.19%,6735154,,,,,,
8/6/2014,0.00%,0.00%,72060.23298,51440.18101,0.00%,0.00%,6735081,,,,,,
8/7/2014,0.00%,0.00%,72060.23298,51233.46378,0.00%,-0.40%,6721548,,,,,,
8/8/2014,0.00%,0.00%,72060.23298,51232.33893,0.00%,0.00%,6721474,,,,,,
8/11/2014,0.00%,0.00%,72060.23298,52358.13864,0.00%,2.20%,6795324,,,,,,
8/12/2014,0.00%,0.00%,72059.7127,52361.51942,0.00%,0.01%,6795519,,,,,,
8/13/2014,2.74%,1.83%,73376.49384,53765.81088,1.83%,2.68%,6948733,,,,,,
8/14/2014,4.35%,2.90%,75506.60978,54773.70589,2.90%,1.87%,7114724,,,,,,
8/15/2014,1.81%,1.21%,76417.37264,55495.70449,1.21%,1.32%,7204525,,,,,,
8/18/2014,0.00%,0.00%,76416.74697,55494.57964,0.00%,0.00%,7204422,,,,,,
8/19/2014,1.93%,1.29%,77399.59903,56413.6883,1.29%,1.66%,7310413,,,,,,
8/20/2014,-1.65%,-1.10%,76549.55085,56551.10204,-1.10%,0.24%,7279173,,,,,,
8/21/2014,0.53%,0.36%,76822.35752,56866.24852,0.36%,0.56%,7312426,,,,,,
8/22/2014,-1.07%,-0.71%,76274.27313,57156.70989,-0.71%,0.51%,7305016,,,,,,
8/25/2014,0.00%,0.00%,76273.63426,57917.01106,0.00%,1.33%,7353572,,,,,,
8/26/2014,-1.19%,-0.79%,75668.32608,58056.89331,-0.79%,0.24%,7333273,,,,,,
8/27/2014,-0.87%,-0.58%,75229.13405,58069.64728,-0.58%,0.02%,7312797,,,,,,
8/28/2014,0.00%,0.00%,75228.53251,57731.04995,0.00%,-0.58%,7291447,,,,,,
8/29/2014,1.63%,1.09%,76047.67522,58243.98824,1.09%,0.89%,7363537,,,,,,
9/2/2014,-0.56%,-0.37%,75765.02594,58063.44243,-0.37%,-0.31%,7338440,,,,,,
9/3/2014,-0.58%,-0.39%,75471.19363,57882.26732,-0.39%,-0.31%,7312761,,,,,,
9/4/2014,-0.60%,-0.40%,75169.71212,57675.4662,-0.40%,-0.36%,7285091,,,,,,
9/5/2014,-0.63%,-0.42%,74856.05547,57442.47245,-0.42%,-0.40%,7255177,,,,,,
9/8/2014,-0.69%,-0.46%,74512.65932,57441.3476,-0.46%,0.00%,7238465,,,,,,
9/9/2014,-0.65%,-0.43%,74188.72538,56268.89789,-0.43%,-2.04%,7148858,,,,,,
9/10/2014,-0.68%,-0.45%,73852.81313,56267.77304,-0.45%,0.00%,7132602,,,,,,
9/11/2014,0.00%,0.00%,73852.22074,56320.30142,0.00%,0.09%,7135903,,,,,,
9/12/2014,0.93%,0.62%,74309.59653,55523.56506,0.62%,-1.41%,7107525,,,,,,
9/15/2014,-0.79%,-0.52%,73920.48815,55168.2617,-0.52%,-0.64%,7066176,,,,,,
9/16/2014,0.00%,0.00%,73919.9172,55167.13685,0.00%,0.00%,7066076,,,,,,
9/17/2014,6.47%,4.31%,77108.91261,56024.18479,4.31%,1.55%,7273383,,,,,,
9/18/2014,1.01%,0.68%,77629.6439,57178.99021,0.68%,2.06%,7372904,,,,,,
9/19/2014,0.69%,0.46%,77985.32477,56769.53156,0.46%,-0.72%,7363396,,,,,,
9/22/2014,-0.97%,-0.64%,77482.90207,56355.92003,-0.64%,-0.73%,7312853,,,,,,
9/23/2014,0.00%,0.00%,77482.90207,56354.79518,0.00%,0.00%,7312780,,,,,,
9/24/2014,0.00%,0.00%,77482.29104,57745.84138,0.00%,2.47%,7403004,,,,,,
9/25/2014,0.80%,0.53%,77894.51004,55081.98432,0.53%,-4.61%,7251944,,,,,,
9/26/2014,0.00%,0.00%,77894.51004,55080.85946,0.00%,0.00%,7251870,,,,,,
9/29/2014,0.00%,0.00%,77894.51004,54782.6883,0.00%,-0.54%,7232241,,,,,,
9/30/2014,-1.15%,-0.76%,77298.92638,55574.98321,-0.76%,1.45%,7256890,,,,,,
10/1/2014,0.00%,0.00%,77298.92638,53022.83438,0.00%,-4.59%,7090263,,,,,,
10/2/2014,0.00%,0.00%,77298.92638,52564.02714,0.00%,-0.87%,7059587,,,,,,
10/3/2014,0.00%,0.00%,77298.34539,52562.90229,0.00%,0.00%,7059485,,,,,,
10/6/2014,3.63%,2.42%,79168.99786,52700.95325,2.42%,0.26%,7154176,,,,,,
10/7/2014,0.00%,0.00%,79168.99786,50122.38169,0.00%,-4.89%,6979155,,,,,,
10/8/2014,0.00%,0.00%,79168.99786,50121.25684,0.00%,0.00%,6979077,,,,,,
10/9/2014,-1.73%,-1.16%,78253.76067,48720.24956,-1.16%,-2.80%,6841195,,,,,,
10/10/2014,0.00%,0.00%,78253.76067,48720.24956,0.00%,0.00%,6841195,,,,,,
10/13/2014,0.00%,0.00%,78253.76067,48720.24956,0.00%,0.00%,6841195,,,,,,
10/14/2014,0.00%,0.00%,78253.76067,48720.24956,0.00%,0.00%,6841195,,,,,,
10/15/2014,0.00%,0.00%,78253.76067,48720.24956,0.00%,0.00%,6841195,,,,,,
10/16/2014,0.00%,0.00%,78253.76067,48720.24956,0.00%,0.00%,6841195,,,,,,
10/17/2014,0.00%,0.00%,78253.76067,48719.12471,0.00%,0.00%,6841116,,,,,,
10/20/2014,0.00%,0.00%,78253.76067,50220.32975,0.00%,3.08%,6946515,,,,,,
10/21/2014,0.00%,0.00%,78253.23753,54383.01658,0.00%,8.29%,7234385,,,,,,
10/22/2014,1.36%,0.91%,78962.88305,54696.79128,0.91%,0.58%,7288058,,,,,,
10/23/2014,0.00%,0.00%,78962.34045,56497.97872,0.00%,3.29%,7408033,,,,,,
10/24/2014,-3.65%,-2.43%,77042.78803,57867.72595,-2.43%,2.42%,7407790,,,,,,
10/27/2014,0.00%,0.00%,77042.26365,58190.55184,0.00%,0.56%,7428427,,,,,,
10/28/2014,4.40%,2.93%,79299.91241,60446.88499,2.93%,3.88%,7681287,,,,,,
10/29/2014,2.07%,1.38%,80395.90749,60399.90499,1.38%,-0.08%,7731383,,,,,,
10/30/2014,0.00%,0.00%,80395.32592,60368.44132,0.00%,-0.05%,7729342,,,,,,
10/31/2014,2.79%,1.86%,81888.02998,63543.68608,1.86%,5.26%,8004370,,,,,,
11/3/2014,-2.00%,-1.33%,80798.46575,63874.27013,-1.33%,0.52%,7971940,,,,,,
11/4/2014,-1.71%,-1.14%,79876.82303,62877.92347,-1.14%,-1.56%,7864298,,,,,,
11/5/2014,-1.73%,-1.15%,78955.72152,62480.51548,-1.15%,-0.63%,7794102,,,,,,
11/6/2014,-1.47%,-0.98%,78184.33394,62479.39062,-0.98%,0.00%,7755958,,,,,,
11/7/2014,0.00%,0.00%,78183.7243,62290.84787,0.00%,-0.30%,7744225,,,,,,
11/10/2014,1.77%,1.18%,79105.93223,62289.72302,1.18%,0.00%,7789829,,,,,,
11/11/2014,2.48%,1.66%,80415.47127,62902.67595,1.66%,0.98%,7892633,,,,,,
11/12/2014,0.00%,0.00%,80414.82669,63066.46433,0.00%,0.26%,7902877,,,,,,
11/13/2014,-0.26%,-0.17%,80274.57886,64120.22527,-0.17%,1.67%,7962009,,,,,,
11/14/2014,-1.07%,-0.71%,79702.64927,64675.93584,-0.71%,0.87%,7968148,,,,,,
11/17/2014,0.00%,0.00%,79702.01747,64003.70481,0.00%,-1.04%,7926707,,,,,,
11/18/2014,1.73%,1.15%,80620.98458,64002.57995,1.15%,0.00%,7972335,,,,,,
11/19/2014,-1.12%,-0.75%,80019.55959,63408.25845,-0.75%,-0.93%,7905583,,,,,,
11/20/2014,0.00%,0.00%,80018.93351,63407.13359,0.00%,0.00%,7905482,,,,,,
11/21/2014,4.78%,3.18%,82566.94732,64453.14946,3.18%,1.65%,8096555,,,,,,
11/24/2014,0.00%,0.00%,82566.26274,64452.0246,0.00%,0.00%,8096451,,,,,,
11/25/2014,0.79%,0.53%,83001.21176,65086.87625,0.53%,0.98%,8157652,,,,,,
11/26/2014,0.00%,0.00%,83000.51091,66030.56384,0.00%,1.45%,8216756,,,,,,
11/28/2014,0.49%,0.32%,83269.44445,67217.96414,0.32%,1.80%,8303947,,,,,,
12/1/2014,-0.76%,-0.51%,82845.96935,65212.9814,-0.51%,-2.98%,8158986,,,,,,
12/2/2014,0.00%,0.00%,82845.30366,65211.85655,0.00%,0.00%,8158883,,,,,,
12/3/2014,6.66%,4.44%,86524.7351,65380.28958,4.44%,0.26%,8350601,,,,,,
12/4/2014,-1.47%,-0.98%,85678.65143,65379.16473,-0.98%,0.00%,8309701,,,,,,
12/5/2014,0.00%,0.00%,85677.89944,65528.6869,0.00%,0.23%,8319166,,,,,,
12/8/2014,-1.44%,-0.96%,84857.55784,63928.03867,-0.96%,-2.44%,8177735,,,,,,
12/9/2014,-0.93%,-0.62%,84329.26919,63926.91382,-0.62%,0.00%,8152207,,,,,,
12/10/2014,-1.09%,-0.73%,83717.33407,62169.37883,-0.73%,-2.75%,8010565,,,,,,
12/11/2014,0.00%,0.00%,83717.33407,62168.25398,0.00%,0.00%,8010493,,,,,,
12/12/2014,0.00%,0.00%,83717.33407,60262.64098,0.00%,-3.07%,7887722,,,,,,
12/15/2014,0.00%,0.00%,83717.33407,58627.93094,0.00%,-2.71%,7780739,,,,,,
12/16/2014,0.00%,0.00%,83717.33407,58627.93094,0.00%,0.00%,7780739,,,,,,
12/17/2014,0.00%,0.00%,83717.33407,58626.80609,0.00%,0.00%,7780664,,,,,,
12/18/2014,-2.44%,-1.63%,82356.35053,63493.87178,-1.63%,8.30%,8040386,,,,,,
12/19/2014,0.00%,0.00%,82355.72247,64020.50932,0.00%,0.83%,8073700,,,,,,
12/22/2014,3.09%,2.06%,84054.90876,64466.1567,2.06%,0.70%,8185090,,,,,,
12/23/2014,0.30%,0.20%,84225.30893,64483.08002,0.20%,0.03%,8194461,,,,,,
12/24/2014,0.00%,0.00%,84224.62448,64218.35097,0.00%,-0.41%,8177607,,,,,,
12/26/2014,-0.32%,-0.21%,84045.42315,65330.85766,-0.21%,1.73%,8239741,,,,,,
12/29/2014,-1.67%,-1.11%,83108.59524,65541.9962,-1.11%,0.32%,8207133,,,,,,
12/30/2014,-0.62%,-0.41%,82767.82193,64458.50091,-0.41%,-1.65%,8122470,,,,,,
12/31/2014,-2.05%,-1.37%,81637.54799,62480.9259,-1.37%,-3.07%,7942412,,,,,,
1/2/2015,0.00%,0.00%,81637.54799,62051.9395,0.00%,-0.69%,7915146,,,,,,
1/5/2015,0.00%,0.00%,81637.54799,61622.83915,0.00%,-0.69%,7887779,,,,,,
1/6/2015,0.00%,0.00%,81637.54799,61175.36148,0.00%,-0.73%,7859140,,,,,,
1/7/2015,0.00%,0.00%,81637.54799,61174.23662,0.00%,0.00%,7859068,,,,,,
1/8/2015,0.00%,0.00%,81637.54799,64539.76979,0.00%,5.50%,8075253,,,,,,
1/9/2015,-1.52%,-1.01%,80812.88092,63972.06977,-1.01%,-0.88%,7998951,,,,,,
1/12/2015,0.00%,0.00%,80812.88092,63384.24046,0.00%,-0.92%,7962201,,,,,,
1/13/2015,-1.69%,-1.12%,79904.80562,62761.03862,-1.12%,-0.98%,7878323,,,,,,
1/14/2015,0.00%,0.00%,79904.80562,62759.91377,0.00%,0.00%,7878253,,,,,,
1/15/2015,0.00%,0.00%,79904.80562,60807.23687,0.00%,-3.11%,7755693,,,,,,
1/16/2015,0.00%,0.00%,79904.80562,60806.11202,0.00%,0.00%,7755621,,,,,,
1/20/2015,0.00%,0.00%,79904.80562,63004.13141,0.00%,3.61%,7895796,,,,,,
1/21/2015,0.00%,0.00%,79904.80562,63608.6947,0.00%,0.96%,7933679,,,,,,
1/22/2015,-1.82%,-1.21%,78937.85503,66843.54013,-1.21%,5.09%,8087410,,,,,,
1/23/2015,0.00%,0.00%,78937.28473,68122.19148,0.00%,1.91%,8164733,,,,,,
1/26/2015,-2.25%,-1.50%,77750.74723,68035.8253,-1.50%,-0.13%,8098194,,,,,,
1/27/2015,0.00%,0.00%,77750.19388,62466.52139,0.00%,-8.19%,7766712,,,,,,
1/28/2015,1.27%,0.84%,78406.81477,61735.78875,0.84%,-1.17%,7754081,,,,,,
1/29/2015,0.00%,0.00%,78406.81477,61734.6639,0.00%,0.00%,7754010,,,,,,
1/30/2015,0.00%,0.00%,78406.81477,61305.85947,0.00%,-0.69%,7727081,,,,,,
2/2/2015,0.00%,0.00%,78406.81477,61419.99757,0.00%,0.19%,7734274,,,,,,
2/3/2015,0.00%,0.00%,78406.2906,61418.87272,0.00%,0.00%,7734177,,,,,,
2/4/2015,1.81%,1.21%,79351.67956,61431.92442,1.21%,0.02%,7781627,,,,,,
2/5/2015,-0.29%,-0.19%,79200.10042,62898.20181,-0.19%,2.39%,7867061,,,,,,
2/6/2015,1.77%,1.18%,80134.27658,61947.35338,1.18%,-1.51%,7853994,,,,,,
2/9/2015,0.00%,0.00%,80133.75069,61946.22852,0.00%,0.00%,7853897,,,,,,
2/10/2015,1.76%,1.17%,81071.7137,64350.74924,1.17%,3.88%,8052291,,,,,,
2/11/2015,0.00%,0.00%,81071.15877,65549.71912,0.00%,1.86%,8127278,,,,,,
2/12/2015,2.75%,1.83%,82556.33332,67737.89056,1.83%,3.34%,8337373,,,,,,
2/13/2015,2.48%,1.65%,83919.16277,69497.88785,1.65%,2.60%,8514502,,,,,,
2/17/2015,0.00%,0.00%,83918.54677,70040.40629,0.00%,0.78%,8547704,,,,,,
2/18/2015,-0.54%,-0.36%,83613.90972,70239.89184,-0.36%,0.28%,8544362,,,,,,
2/19/2015,0.90%,0.60%,84116.58057,71091.71573,0.60%,1.21%,8621855,,,,,,
2/20/2015,1.37%,0.91%,84886.23967,72426.82935,0.91%,1.88%,8742260,,,,,,
2/23/2015,4.28%,2.85%,87309.52443,73120.29872,2.85%,0.96%,8908897,,,,,,
2/24/2015,0.91%,0.60%,87836.75586,73240.40136,0.60%,0.16%,8943112,,,,,,
2/25/2015,2.11%,1.40%,89070.65155,72877.21426,1.40%,-0.50%,8983753,,,,,,
2/26/2015,-1.22%,-0.82%,88343.79792,73650.06654,-0.82%,1.06%,8994733,,,,,,
2/27/2015,0.00%,0.00%,88343.06783,72916.59524,0.00%,-1.00%,8949908,,,,,,
3/2/2015,0.94%,0.63%,88895.27837,72915.47039,0.63%,0.00%,8977810,,,,,,
3/3/2015,0.67%,0.45%,89293.55766,72172.3775,0.45%,-1.02%,8952175,,,,,,
3/4/2015,-1.25%,-0.83%,88549.47158,71817.44603,-0.83%,-0.49%,8892863,,,,,,
3/5/2015,-1.31%,-0.87%,87775.18297,71816.32118,-0.87%,0.00%,8853913,,,,,,
3/6/2015,-1.24%,-0.83%,87047.18454,69583.95331,-0.83%,-3.11%,8679587,,,,,,
3/9/2015,0.00%,0.00%,87046.46852,69582.82846,0.00%,0.00%,8679481,,,,,,
3/10/2015,-3.20%,-2.13%,85190.365,65995.21446,-2.13%,-5.16%,8363192,,,,,,
3/11/2015,-1.06%,-0.71%,84589.37911,65562.78242,-0.71%,-0.66%,8306293,,,,,,
3/12/2015,0.00%,0.00%,84588.70344,65561.65757,0.00%,0.00%,8306188,,,,,,
3/13/2015,2.86%,1.91%,86204.22528,64920.49893,1.91%,-0.98%,8344891,,,,,,
3/16/2015,0.00%,0.00%,86203.51313,64919.37407,0.00%,0.00%,8344784,,,,,,
3/17/2015,-0.29%,-0.19%,86037.77698,65536.33492,-0.19%,0.95%,8376415,,,,,,
3/18/2015,1.27%,0.84%,86763.57167,66976.03989,0.84%,2.20%,8503752,,,,,,
3/19/2015,2.36%,1.57%,88129.00341,68110.76547,1.57%,1.69%,8642702,,,,,,
3/20/2015,0.00%,0.00%,88128.22091,69136.56985,0.00%,1.51%,8707747,,,,,,
3/23/2015,1.12%,0.75%,88788.3574,68715.66718,0.75%,-0.61%,8713854,,,,,,
3/24/2015,0.92%,0.61%,89332.65384,68068.364,0.61%,-0.94%,8699521,,,,,,
3/25/2015,-0.21%,-0.14%,89205.82505,64165.60366,-0.14%,-5.73%,8443948,,,,,,
3/26/2015,0.00%,0.00%,89205.0614,64164.47881,0.00%,0.00%,8443838,,,,,,
3/27/2015,2.76%,1.84%,90848.98483,65016.00966,1.84%,1.33%,8577671,,,,,,
3/30/2015,3.34%,2.23%,92874.45596,67248.00999,2.23%,3.43%,8820526,,,,,,
3/31/2015,-0.81%,-0.54%,92373.56379,65362.31501,-0.54%,-2.80%,8673073,,,,,,
4/1/2015,-1.29%,-0.86%,91579.70781,64837.131,-0.86%,-0.80%,8600961,,,,,,
4/2/2015,0.00%,0.00%,91578.8809,64836.00615,0.00%,0.00%,8600847,,,,,,
4/6/2015,0.28%,0.18%,91747.26865,65520.68706,0.18%,1.06%,8654168,,,,,,
4/7/2015,3.77%,2.51%,94054.46912,66167.35261,2.51%,0.99%,8805689,,,,,,
4/8/2015,0.19%,0.13%,94173.1798,67255.6434,0.13%,1.64%,8883662,,,,,,
4/9/2015,1.63%,1.08%,95193.44856,68613.68149,1.08%,2.02%,9021475,,,,,,
4/10/2015,3.46%,2.31%,97388.31424,69610.97808,2.31%,1.45%,9191042,,,,,,
4/13/2015,3.08%,2.05%,99387.90481,69592.37482,2.05%,-0.03%,9284170,,,,,,
4/14/2015,0.00%,0.00%,99386.91194,68448.39902,0.00%,-1.64%,9207816,,,,,,
4/15/2015,3.49%,2.32%,101697.5638,68447.27417,2.32%,0.00%,9314777,,,,,,
4/16/2015,0.34%,0.22%,101926.0334,68335.89529,0.22%,-0.16%,9317661,,,,,,
4/17/2015,-1.68%,-1.12%,100782.129,65077.75084,-1.12%,-4.77%,9043250,,,,,,
4/20/2015,0.00%,0.00%,100781.0706,65076.62599,0.00%,0.00%,9043125,,,,,,
4/21/2015,1.46%,0.98%,101763.9592,66693.56009,0.98%,2.48%,9199568,,,,,,
4/22/2015,-1.11%,-0.74%,101013.834,67129.60785,-0.74%,0.65%,9195735,,,,,,
4/23/2015,0.00%,0.00%,101012.7528,67128.483,0.00%,0.00%,9195609,,,,,,
4/24/2015,2.10%,1.40%,102428.158,70220.30611,1.40%,4.61%,9471801,,,,,,
4/27/2015,0.27%,0.18%,102612.4794,69921.20179,0.18%,-0.43%,9460151,,,,,,
4/28/2015,-0.94%,-0.63%,101969.7085,69498.12846,-0.63%,-0.61%,9401901,,,,,,
4/29/2015,-1.04%,-0.70%,101259.3707,69497.0036,-0.70%,0.00%,9369077,,,,,,
4/30/2015,-1.07%,-0.72%,100535.3232,66269.77298,-0.72%,-4.64%,9118045,,,,,,
5/1/2015,0.00%,0.00%,100534.2536,66268.64813,0.00%,0.00%,9117919,,,,,,
5/4/2015,3.13%,2.08%,102628.9699,67316.37971,2.08%,1.58%,9284988,,,,,,
5/5/2015,-1.14%,-0.76%,101852.054,64135.31841,-0.76%,-4.73%,9030461,,,,,,
5/6/2015,-1.14%,-0.76%,101077.0598,63583.54035,-0.76%,-0.86%,8957258,,,,,,
5/7/2015,-1.21%,-0.81%,100261.0251,63582.4155,-0.81%,0.00%,8921021,,,,,,
5/8/2015,0.00%,0.00%,100259.9231,66304.65596,0.00%,4.28%,9111946,,,,,,
5/11/2015,-0.22%,-0.14%,100115.0431,65958.44899,-0.14%,-0.52%,9081574,,,,,,
5/12/2015,-1.22%,-0.81%,99299.5197,64637.97045,-0.81%,-2.00%,8953679,,,,,,
5/13/2015,0.00%,0.00%,99298.42827,65294.63476,0.00%,1.02%,8999111,,,,,,
5/14/2015,2.01%,1.34%,100631.9323,67669.53932,1.34%,3.64%,9223195,,,,,,
5/15/2015,0.22%,0.15%,100782.7185,68297.22761,0.15%,0.93%,9272881,,,,,,
5/18/2015,0.00%,0.00%,100781.5666,68628.00579,0.00%,0.48%,9295283,,,,,,
5/19/2015,2.70%,1.80%,102592.8073,68946.36568,1.80%,0.46%,9400370,,,,,,
5/20/2015,-1.07%,-0.71%,101860.7369,68931.68951,-0.71%,-0.02%,9365831,,,,,,
5/21/2015,0.00%,0.00%,101859.5261,69545.07795,0.00%,0.89%,9407446,,,,,,
5/22/2015,3.53%,2.35%,104254.5634,69823.17246,2.35%,0.40%,9536854,,,,,,
5/26/2015,-2.26%,-1.51%,102682.7578,67542.97463,-1.51%,-3.27%,9309241,,,,,,
5/27/2015,0.00%,0.00%,102681.5334,67541.84978,0.00%,0.00%,9309108,,,,,,
5/28/2015,0.75%,0.50%,103195.8537,67994.87461,0.50%,0.67%,9363642,,,,,,
5/29/2015,-0.92%,-0.61%,102562.6518,66602.34444,-0.61%,-2.05%,9239031,,,,,,
6/1/2015,-0.96%,-0.64%,101903.522,66175.54535,-0.64%,-0.64%,9179741,,,,,,
6/2/2015,-0.96%,-0.64%,101249.0078,66174.42049,-0.64%,0.00%,9150183,,,,,,
6/3/2015,0.00%,0.00%,101247.7834,66964.80988,0.00%,1.19%,9204772,,,,,,
6/4/2015,-1.34%,-0.89%,100342.3636,65362.70831,-0.89%,-2.39%,9053505,,,,,,
6/5/2015,-0.87%,-0.58%,99760.98837,64378.45759,-0.58%,-1.51%,8959112,,,,,,
6/8/2015,-0.84%,-0.56%,99200.2667,63909.41035,-0.56%,-0.73%,8901297,,,,,,
6/9/2015,-0.85%,-0.57%,98635.55248,63908.28549,-0.57%,0.00%,8875883,,,,,,
