Index,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
6057,0.89,2.18,22.8941569,0.264431443,-28.76566051,86.57879958,0.795884972,68.90676544
6058,1.01,4.62,40.53536961,0.443234813,-53.80919935,91.45348797,0.753316721,68.89344167
6059,0.9,3.06,27.34386188,0.289564561,-37.4820706,94.43096831,0.729518445,68.8891332
6060,0.9,2.62,27.33371025,0.289632169,-37.4820706,94.37387546,0.729247606,68.82192274
6061,0.99,1.58,38.35809324,0.41274635,-51.79861121,92.93381583,0.740523584,68.81968242
6062,1.01,0.56,33.90148881,0.334541235,-49.93387093,101.3372502,0.678927713,68.80066754
6063,0.995,1.68,39.95901862,0.416376869,-55.74030318,95.96839202,0.716878387,68.79766606
6064,0.99,1.06,36.18121982,0.388530927,-48.98582896,93.12313981,0.73860585,68.7812958
6065,1.04,1.4,43.09467763,0.442782002,-60.98575653,97.32707607,0.706635124,68.77473047
6066,1.01,4.64,40.50353852,0.443321642,-53.80919935,91.36377452,0.752725166,68.77181235
6067,0.9,3.08,27.31826709,0.289596005,-37.4820706,94.33233423,0.728835591,68.75276259
6068,0.985,4.38,39.37099299,0.424289541,-53.14826245,92.79274916,0.740776672,68.73870392
6069,0.98,0.9,33.90961443,0.362485719,-46.15560781,93.54744921,0.73468027,68.72746528
6070,0.94,0.24,18.28083077,0.20289737,-23.9661051,90.09890451,0.762778545,68.72551128
6071,0.99,2.2,41.00108123,0.422578746,-57.89408047,97.02589542,0.708208523,68.71456611
6072,1.045,4.94,41.13275336,0.467971383,-52.63302224,87.89587327,0.781500883,68.69070258
6073,1.015,1.12,38.54284663,0.408557659,-52.94898275,94.33881798,0.727924214,68.6715099
6074,0.995,2.5,41.41328623,0.42689471,-58.51758336,97.01053969,0.707706707,68.65500959
6075,1.01,4.66,40.47167392,0.44340882,-53.80919935,91.27394883,0.752132989,68.65014792
6076,1.015,1.86,40.7761078,0.434571575,-55.75602585,93.83059111,0.731330958,68.6212161
6077,0.9,3.1,27.29266858,0.289627662,-37.4820706,94.23363911,0.728152638,68.61647288
6078,0.89,1.66,22.97649629,0.256726594,-29.97650888,89.49792048,0.766483395,68.59866992
6079,1.015,1.54,39.10184641,0.428256475,-52.0471602,91.30474075,0.751277231,68.59517283
6080,0.99,2.22,41.00516885,0.422893628,-57.96592686,96.96331675,0.707401245,68.59197102
6081,0.89,2.22,22.86125331,0.264888889,-28.78719169,86.3050671,0.794146701,68.5388843
6082,0.89,1.64,22.89257697,0.256526658,-29.80867388,89.24053784,0.767983744,68.53528235
6083,0.99,2.56,40.9621899,0.422501431,-57.94711844,96.95160039,0.70688916,68.5340354
6084,1.01,4.68,40.43977572,0.443496346,-53.80919935,91.18401103,0.751540187,68.52844866
6085,0.985,4.4,39.33989624,0.424374959,-53.21787274,92.70079535,0.739223389,68.52659609
6086,0.995,1.56,38.68608276,0.41556529,-52.5564133,93.09267087,0.736086813,68.52428739
6087,0.995,1.62,38.94828727,0.417495831,-53.02624842,93.29024248,0.734509576,68.5225765
6088,1.025,1.54,37.9060895,0.435662993,-48.13553379,87.00782513,0.787486634,68.51749938
6089,0.99,1.6,38.42828072,0.414179642,-52.04599174,92.78167442,0.738352358,68.50556807
6090,0.89,2.24,22.84608781,0.26403676,-28.85752754,86.52616328,0.791685559,68.50151391
6091,0.9,3.12,27.26706633,0.289659533,-37.4820706,94.1348832,0.727469585,68.48026438
6092,1.045,4.96,41.10013302,0.468059181,-52.70639558,87.80969299,0.779794038,68.47347505
6093,0.9,2.64,27.26025923,0.289753114,-37.4820706,94.0809878,0.727287975,68.4239711
6094,1.01,4.7,40.40784382,0.443584221,-53.80919935,91.09396122,0.750946758,68.40671488
6095,0.9,3.14,27.24146036,0.289691618,-37.4820706,94.03606676,0.726786432,68.34413745
6096,0.985,4.42,39.30876739,0.424460745,-53.28748303,92.60872263,0.737673561,68.31500623
6097,0.89,1.34,22.0190156,0.249125206,-28.49210194,88.38533813,0.772811204,68.30517957
6098,1.01,4.72,40.37587813,0.443672444,-53.80919935,91.00379951,0.750352702,68.28494687
6099,1.045,4.98,41.06747742,0.46814731,-52.77976891,87.72340788,0.77809127,68.25681784
6100,0.9,3.16,27.21585065,0.289723917,-37.4820706,93.93719005,0.72610318,68.2080924
6101,1.025,1.16,38.56542097,0.41985136,-51.95575031,91.85493882,0.742274353,68.18156531
6102,0.995,2.52,41.2824327,0.427067996,-58.54091901,96.66477726,0.705189351,68.16697156
6103,1.01,4.74,40.34387856,0.443761015,-53.80919935,90.91352602,0.749758016,68.16314493
6104,0.88,1.98,20.001816,0.23674128,-24.79774471,84.48807908,0.80659819,68.14793165
6105,0.99,2.58,40.85932116,0.422629447,-57.97081499,96.67883164,0.704825716,68.1417267
6106,0.99,2.24,40.8718013,0.422526063,-58.03771926,96.73202415,0.704228247,68.1214238
6107,1.02,2.2,40.02768781,0.445037109,-52.85977677,89.94235996,0.757242846,68.10820866
6108,0.985,4.44,39.27760634,0.424546898,-53.35709333,92.51653115,0.736127174,68.10393266
6109,1.015,1.14,38.53281619,0.409766581,-53.20617581,94.0360145,0.724216984,68.10247883
6110,0.895,1.12,24.5797996,0.253670335,-34.98265692,96.89662594,0.702628153,68.08229728
6111,1.015,2.16,41.15378557,0.437517905,-56.86453271,94.06194605,0.723716236,68.07415753
6112,0.9,3.18,27.19023721,0.289756429,-37.4820706,93.83825331,0.725419828,68.07212958
6113,0.99,2.9,40.58937923,0.423362392,-57.18214162,95.87384245,0.709826146,68.05376013
6114,1.01,4.76,40.31184502,0.443849933,-53.80919935,90.82314087,0.749162699,68.04130935
6115,0.89,2.2,22.75863915,0.264642963,-28.76566051,85.9975223,0.791173877,68.03899314
6116,0.925,0.92,26.9309887,0.297581819,-35.82585538,90.49944249,0.751719349,68.03018204
6117,0.9,2.66,27.18681051,0.289874941,-37.4820706,93.78806735,0.725328406,68.02714935
6118,1.025,2.12,39.91306867,0.445855539,-52.5374402,89.52018129,0.759707145,68.00912131
6119,1.025,2.14,39.95722973,0.446217448,-52.61811499,89.54654254,0.759381626,67.9999991
6120,0.99,2.4,40.76880842,0.423223207,-57.75754606,96.32933106,0.705861159,67.9951333
6121,1,0.84,33.47495676,0.372777771,-44.21417025,89.79869331,0.757109238,67.98742028
6122,0.99,0.22,20.59860744,0.227430177,-27.45088077,90.57112704,0.750380566,67.96281353
6123,0.9,3.2,27.16462003,0.289789155,-37.4820706,93.73925682,0.724736376,67.93624931
6124,0.995,2.2,41.18742373,0.426597387,-58.53536011,96.54870146,0.703633217,67.93487338
6125,0.995,2.46,41.15189922,0.426549033,-58.47091207,96.47636271,0.703801219,67.90018172
6126,0.9,2.74,27.17992736,0.290278841,-37.4820706,93.63385659,0.725144767,67.89810114
6127,0.985,4.46,39.24641302,0.424633419,-53.42670362,92.42422109,0.734584213,67.89337369
6128,1.045,1.38,43.157172,0.4430542,-61.93626997,97.40833523,0.696799662,67.8740951
6129,0.99,2.92,40.53906026,0.423435002,-57.18214162,95.73856683,0.708946169,67.87349022
6130,1.02,2.22,39.99782469,0.445395413,-52.94020984,89.80295596,0.755528261,67.84867117
6131,1.01,4.78,40.27977741,0.443939199,-53.87132201,90.73264416,0.747703526,67.84111795
6132,0.9,3.22,27.13899911,0.289822094,-37.4820706,93.64020081,0.724052825,67.80045194
6133,1.045,0.94,40.32456383,0.409280107,-58.63238018,98.52558963,0.687752462,67.76121685
6134,0.99,1.68,39.2665467,0.413304344,-55.05579222,95.006373,0.713213726,67.75984927
6135,0.99,2.6,40.75645492,0.422758407,-57.99451153,96.40601883,0.702764,67.75067944
6136,0.995,2.22,41.171354,0.426944599,-58.60611226,96.43254448,0.702509558,67.74478416
6137,0.99,2.94,40.4887199,0.423508093,-57.18214162,95.60317878,0.708065818,67.69334301
6138,0.985,4.48,39.21518734,0.424720308,-53.49631391,92.33179258,0.733044662,67.68332766
6139,0.9,3.24,27.11337446,0.289855247,-37.4820706,93.54108555,0.723369174,67.66473779
6140,0.885,1.88,23.00118857,0.251882022,-31.05475537,91.3173094,0.740665586,67.63558844
6141,0.9,2.68,27.1133641,0.289997648,-37.4820706,93.49511716,0.723368898,67.63145983
6142,1.01,4.8,40.24767564,0.444028813,-53.94194106,90.642036,0.746129539,67.63070058
6143,0.89,2.46,22.71555503,0.26547432,-28.76566051,85.5659222,0.789676115,67.56936499
6144,0.9,3.26,27.08774605,0.289888613,-37.4820706,93.44191129,0.722685423,67.5291072
6145,0.99,2.96,40.43835808,0.423581662,-57.18214162,95.46767878,0.707185092,67.5133192
6146,0.985,4.5,39.1839292,0.424807563,-53.56592421,92.2392458,0.731508506,67.47379291
6147,1.025,1.86,39.23451955,0.443144084,-51.48316855,88.53671063,0.762084399,67.47244589
6148,0.99,2.42,40.62482162,0.423390024,-57.78124261,95.95129621,0.70307975,67.46141338
6149,0.995,1.46,37.7006301,0.413833284,-50.93955717,91.10100997,0.740105179,67.42432932
6150,1.01,4.82,40.21553962,0.444118773,-54.0125601,90.55131651,0.744559035,67.42080081
6151,0.88,1.92,19.88148579,0.236593932,-24.78236166,84.03210341,0.802243388,67.41419936
6152,0.9,3.28,27.06211391,0.289922192,-37.4820706,93.34267829,0.722001572,67.39356048
6153,0.995,0.22,21.08731492,0.229308476,-28.77851086,91.96046882,0.732745173,67.38358964
6154,0.99,2.62,40.65359113,0.422888309,-58.01820808,96.13316398,0.700704011,67.36089362
6155,1.02,2.46,39.81220101,0.445896869,-52.78083831,89.28567061,0.7542927,67.34752952
6156,0.99,1.62,38.20615394,0.414503038,-52.29234291,92.17339912,0.730626165,67.34429708
6157,0.9,0.62,21.1327309,0.229333428,-28.92085641,92.14849782,0.730709029,67.33373933
6158,0.99,2.98,40.38797477,0.423655711,-57.18214162,95.33206728,0.70630399,67.33341947
6159,0.895,1.36,24.94261705,0.259592491,-35.60483335,96.08373873,0.700540199,67.31052149
6160,0.99,2.38,40.55061973,0.423333682,-57.73384951,95.78878658,0.70237166,67.27932906
6161,0.89,1.26,22.10260381,0.248973568,-29.16668161,88.77490073,0.757803171,67.27390128
6162,0.995,1.44,37.55637717,0.412449436,-50.83861265,91.0569246,0.738737255,67.26714255
6163,0.99,2.26,40.64962572,0.422740057,-58.10945768,96.15749693,0.699535452,67.26557805
6164,0.985,4.52,39.15263853,0.424895185,-53.6355345,92.14658089,0.729975732,67.26476779
6165,0.9,3.3,27.03647802,0.289955984,-37.4820706,93.24338681,0.721317621,67.25809799
6166,0.9,2.7,27.03991998,0.290121234,-37.4820706,93.20214029,0.721409451,67.23690486
6167,1.045,0.64,35.05298988,0.373532179,-48.92824725,93.84195482,0.716416219,67.22989842
6168,1.02,2.24,39.83149036,0.44510625,-53.02058247,89.48760058,0.751245809,67.22718488
6169,1.015,2.48,41.04690103,0.440019463,-56.96360658,93.28428511,0.720581148,67.21889726
6170,0.99,1.28,37.32585277,0.406875891,-50.94426436,91.73768602,0.73268018,67.21438428
6171,1.01,4.84,40.18336924,0.444209081,-54.08317915,90.46048579,0.742991996,67.21141692
6172,0.995,2.24,41.01766283,0.426616194,-58.67681125,96.14652099,0.699043829,67.21063221
6173,0.895,0.54,17.39400762,0.207025359,-21.7516472,84.0187293,0.799663927,67.18674699
6174,1.015,2.18,40.97941942,0.439064842,-56.93799229,93.33341117,0.719720134,67.17393517
6175,0.99,3,40.33756991,0.423730239,-57.18214162,95.19634473,0.705422511,67.1536445
6176,0.9,3.32,27.01083838,0.28998999,-37.4820706,93.1440371,0.720633571,67.12272004
6177,0.99,2.36,40.4851092,0.423187094,-57.71015297,95.66716416,0.701524898,67.11289762
6178,0.9,2.82,27.02559014,0.290361171,-37.4820706,93.07577198,0.721027139,67.11015759
6179,0.885,1.9,23.01714607,0.253038051,-31.20653516,90.9631813,0.737574548,67.09212736
6180,0.89,2.48,22.63873038,0.26561472,-28.76566051,85.23146014,0.787005408,67.07762004
6181,0.985,4.54,39.12131523,0.424983174,-53.70514479,92.05379801,0.728446323,67.05625065
6182,1.025,1.58,37.4288333,0.436919016,-47.82839073,85.66537952,0.782565182,67.03874332
6183,0.88,2,19.87288653,0.236945277,-24.86742406,83.87120777,0.799153402,67.02596101
6184,1.01,4.86,40.15116442,0.444299735,-54.1537982,90.36954396,0.741428409,67.00254717
6185,1.04,0.34,31.45074234,0.29231065,-50.51187322,107.5935561,0.622640586,66.9921148
6186,0.9,3.34,26.98519498,0.290024208,-37.4820706,93.04462941,0.71994942,66.98742696
6187,0.99,3.02,40.28714344,0.423805245,-57.18214162,95.06051158,0.704540654,66.97399498
6188,0.99,2.64,40.55072979,0.423019153,-58.04190463,95.86026909,0.698645747,66.97236927
6189,0.99,2.44,40.48088925,0.42355806,-57.80493915,95.57341267,0.700301563,66.93021029
6190,0.995,2.54,40.90556234,0.427038073,-58.56425466,95.78902906,0.6984732,66.90606963
6191,1.02,0.96,37.81667368,0.398193641,-53.68762339,94.97056141,0.704383455,66.89569221
6192,0.9,2.84,26.98142822,0.290428954,-37.4820706,92.90199151,0.719848925,66.87539868
6193,0.9,3.36,26.95954784,0.29005864,-37.4820706,92.94516402,0.719265169,66.85221909
6194,0.985,4.56,39.08995922,0.425071529,-53.77475508,91.96089732,0.726920265,66.84823986
6195,0.9,2.72,26.96647816,0.290245698,-37.4820706,92.90913978,0.719450066,66.84348673
6196,1.025,1.6,37.47215297,0.438343974,-47.95400051,85.48572631,0.781418705,66.80014553
6197,1.025,1.18,38.14932018,0.422760069,-51.53858387,90.23870264,0.740208933,66.79549379
6198,0.99,3.04,40.23669533,0.42388073,-57.18214162,94.92456829,0.703658418,66.79447158
6199,1.01,4.88,40.11892506,0.444390735,-54.22441725,90.27849112,0.739868257,66.79418985
6200,0.99,2.34,40.39467822,0.423705612,-57.68645642,95.33666077,0.700245443,66.75906223
6201,1.015,1.26,38.82257979,0.421723107,-53.5384543,92.05703723,0.725134491,66.75373282
6202,0.995,1.42,37.56082674,0.411963521,-51.31350299,91.17512793,0.731987188,66.73902548
6203,1.015,2.5,40.91648934,0.440186279,-56.9878028,92.95266863,0.717986785,66.73878775
6204,1,0.86,33.79246712,0.374547197,-45.6929413,90.2221867,0.739555523,66.72431652
6205,1.045,0.66,36.27138371,0.375654504,-52.49206052,96.55516798,0.690987996,66.71846203
6206,0.9,3.38,26.93389694,0.290093284,-37.4820706,92.84564117,0.718580818,66.71709675
6207,1.025,2.16,39.6242604,0.446577684,-52.69872935,88.72870675,0.751901628,66.71525907
6208,0.985,1.36,38.41871637,0.402115765,-55.02415169,95.54143281,0.698215514,66.70851065
6209,1.04,0.68,36.13295022,0.37710616,-51.91205688,95.81638807,0.696041582,66.69219038
6210,0.89,2.26,22.70663993,0.265201684,-29.16021562,85.62027047,0.778685598,66.6712715
6211,1.025,1.08,38.41468562,0.414346819,-53.42975509,92.71142893,0.718975514,66.65724726
6212,0.9,2.86,26.93726102,0.290497206,-37.4820706,92.72812424,0.718670569,66.64097383
6213,0.985,4.58,39.05857041,0.42516025,-53.84436538,91.86787897,0.725397544,66.64073378
6214,0.995,1.5,37.73266949,0.414379255,-51.56777729,91.05829754,0.731710217,66.62828662
6215,0.99,3.06,40.1862255,0.423956693,-57.18214162,94.78851532,0.702775803,66.61507498
6216,1.015,1.58,38.69215107,0.429470977,-52.33880621,90.09258642,0.739263156,66.60212979
6217,0.995,1.06,35.49436169,0.392368071,-48.21859655,90.46190132,0.736113538,66.59023022
6218,0.89,2.5,22.5619128,0.265756129,-28.76566051,84.89705534,0.784334946,66.58772735
6219,1.01,4.9,40.08665107,0.444482082,-54.29503629,90.18732739,0.738311525,66.58634326
6220,0.99,2.66,40.44787087,0.423150937,-58.06560117,95.58733616,0.696589203,66.58510636
6221,0.89,2.3,22.72305799,0.265269721,-29.23348173,85.66020239,0.777295643,66.58330213
6222,0.9,3.4,26.90824229,0.290128141,-37.4820706,92.74606112,0.717896366,66.58206027
6223,0.99,2.3,40.52583291,0.423673666,-58.25277257,95.65341488,0.69568934,66.54506108
6224,0.9,1.66,26.91312418,0.282472046,-38.54475449,95.27712421,0.698230526,66.52539652
6225,0.985,0.5,31.3244618,0.303592719,-48.5875015,103.1792262,0.64470205,66.51985859
6226,1.02,1.44,37.02088769,0.43002848,-47.91376672,86.08938583,0.772656592,66.51753144
6227,0.99,2.28,40.48684493,0.42358769,-58.18114211,95.58078739,0.695875733,66.51235051
6228,0.995,2.4,40.75255798,0.427602522,-58.40090514,95.30476521,0.697806958,66.50432833
6229,0.99,0.94,34.66836585,0.375448147,-48.14710168,92.3386255,0.720050941,66.48851415
6230,1.045,0.34,30.86634754,0.292762348,-48.94947955,105.4314115,0.630575602,66.48247579
6231,0.88,1.96,19.73557469,0.23692995,-24.72803307,83.2970872,0.798105318,66.47984827
6232,0.995,2.56,40.78227391,0.42720438,-58.5875903,95.46314546,0.696090652,66.45100313
6233,0.9,3.42,26.88258388,0.290163211,-37.4820706,92.64642413,0.717211815,66.44710997
6234,0.99,3.08,40.13573393,0.424033134,-57.18214162,94.65235312,0.701892808,66.43580587
6235,0.985,4.6,39.0271487,0.425249337,-53.91397567,91.77474311,0.723878145,66.43373081
6236,0.92,0.84,25.78723993,0.288008321,-34.75863304,89.53644065,0.741894536,66.4265961
6237,1.03,0.18,22.56106064,0.232070706,-33.01861134,97.21632284,0.683283146,66.42627493
6238,1.02,1.52,37.05285745,0.432982611,-47.74490195,85.57585573,0.776058929,66.41190691
6239,0.9,2.88,26.89308854,0.290565927,-37.4820706,92.55417114,0.717492073,66.40688411
6240,1.01,4.92,40.05434234,0.444573775,-54.36565534,90.09605287,0.736758199,66.37900569
6241,1.015,0.7,34.096753,0.361727396,-48.41908763,94.26090861,0.70420065,66.37859315
6242,0.89,2.4,22.77013164,0.265635899,-29.41664701,85.71933117,0.774055984,66.35156121
6243,1.02,2.48,39.50861921,0.44560958,-52.80737127,88.66196107,0.748164854,66.33376315
6244,0.9,3.44,26.85692171,0.290198493,-37.4820706,92.54673045,0.716527163,66.31224619
6245,1.02,0.22,23.38982475,0.239765039,-34.40969062,97.55310804,0.679745279,66.31126463
6246,0.995,2.9,40.50535197,0.42786819,-57.83426467,94.66782751,0.700369447,66.30245401
6247,0.995,2.26,40.77510073,0.426864108,-58.74745709,95.52243895,0.69407431,66.29967088
6248,0.925,0.9,26.33664855,0.296079467,-35.34117358,88.95128341,0.745211488,66.28751826
6249,0.995,0.94,34.35713619,0.378718201,-47.02449749,90.71952724,0.730622081,66.28168974
6250,0.9,3.82,26.86528634,0.290520139,-37.4820706,92.47306042,0.716750326,66.28009624
6251,0.985,1.28,38.06154486,0.402538176,-54.3102554,94.55387611,0.700816901,66.26495439
6252,1.015,2.52,40.78609763,0.440354321,-57.01199901,92.62109101,0.715394975,66.26066313
6253,0.99,3.1,40.08522054,0.424110052,-57.18214162,94.51608213,0.701009431,66.25666492
6254,0.985,1.3,38.12948592,0.400970254,-54.73080762,95.09305369,0.696673182,66.24878035
6255,1.02,2.26,39.57711558,0.445370091,-53.10089467,88.86343383,0.745319186,66.23162216
6256,0.985,4.62,38.99569402,0.42533879,-53.98358596,91.68148991,0.722362054,66.22722933
6257,0.99,2.68,40.34501238,0.423283662,-58.08929772,95.31436238,0.694534346,66.19909829
6258,0.9,3.84,26.8496983,0.290544707,-37.4820706,92.41158974,0.716334446,66.19760499
6259,0.905,0.28,16.31734528,0.184746396,-21.7731758,88.3229424,0.74942422,66.19135217
6260,0.99,1.56,37.88829226,0.412630359,-52.56718851,91.82138795,0.720759343,66.18112326
6261,0.9,3.46,26.83125577,0.290233988,-37.4820706,92.44698035,0.71584241,66.17746925
6262,1.01,4.94,40.02199878,0.444665814,-54.43627439,90.00466767,0.735208264,66.17217545
6263,1.03,1.06,39.59048107,0.418092272,-56.65739498,94.69316645,0.69876988,66.16873251
6264,0.89,1.68,22.64377051,0.257107194,-30.14407715,88.07132229,0.751184732,66.15783262
6265,1.035,1.06,40.66064434,0.419907171,-59.53189325,96.83245993,0.683006068,66.13715774
6266,0.995,2.92,40.45506289,0.427940039,-57.83426467,94.53441875,0.699499909,66.12681734
6267,1.02,2.4,39.45909302,0.446808772,-52.70123942,88.31315656,0.748731784,66.12286728
6268,1.015,1.6,38.67309842,0.430966759,-52.48421121,89.7356876,0.736852046,66.12192502
6269,0.9,3.86,26.83410662,0.290569406,-37.4820706,92.35007561,0.71591847,66.11512479
6270,0.99,2.74,40.35593919,0.42361983,-58.16038736,95.26451853,0.693873288,66.10150466
6271,0.89,2.52,22.48510227,0.265898547,-28.76566051,84.56271203,0.781664731,66.09968952
6272,1.015,2.2,40.68826961,0.43938004,-57.01139675,92.60381884,0.713686595,66.09010413
6273,0.99,3.12,40.03468529,0.424187448,-57.18214162,94.37970283,0.700125671,66.07765281
6274,0.88,1.94,19.74350083,0.236813492,-24.91317418,83.37152011,0.792492385,66.07129483
6275,0.895,0.6,18.8446083,0.216093747,-24.88069476,87.20570834,0.757398798,66.04949866
6276,1.02,0.76,35.40135815,0.374059997,-50.72845362,94.64085565,0.69785999,66.0460666
6277,0.995,0.66,32.70858797,0.345887736,-46.83292908,94.56417374,0.698410042,66.04456856
6278,0.9,3.48,26.80558607,0.290269695,-37.4820706,92.34717408,0.715157558,66.04277948
6279,0.9,3.88,26.8185113,0.290594235,-37.4820706,92.28851811,0.715502395,66.03265577
6280,1.04,0.78,39.06591993,0.39057222,-59.18069168,100.0222697,0.660112594,66.02595996
6281,0.985,4.64,38.96420626,0.425428609,-54.05319626,91.58811951,0.720849255,66.02122774
